"The Body of Christopher Creed (Steepleton Chronicles, #1)"	Carol Plum-Ucci	3.86	4693	1386920045s/311840	311840.The_Body_of_Christopher_Creed

"The Steel Wave (World War II: 1939-1945, #2)"	Jeff Shaara	4.19	4045	1328304766s/8136645	8136645-the-steel-wave

"Dragon Ball Z, Vol. 1: The World's Greatest Team (Dragon Ball Z, #1)"	Akira Toriyama	4.42	2834	1442540139s/431806	431806.Dragon_Ball_Z_Vol_1

"Soul Identity (Soul Identity, #1)"	Dennis Batchelder	3.45	3651	1348373749s/1813510	1813510.Soul_Identity

"High Couch of Silistra (Silistra, #1)"	Janet E. Morris	3.86	186	1280291820s/622866	622866.High_Couch_of_Silistra

"Sex at the Margins: Migration, Labour Markets and the Rescue Industry"	Laura Marí´íí‚éa Agustí´íí‚én	4.02	104	1344318057s/2088519	2088519.Sex_at_the_Margins

"Hannibal Rising (Hannibal Lecter, #4)"	Thomas Harris	3.42	22824	1394208690s/32416	32416.Hannibal_Rising

"Eventide (Dark Ink Chronicles, #3)"	Elle Jasper	3.93	1218	1348492145s/11455154	11455154-eventide

I Challenge You	Victor Mollo	4	8	1228417078s/5974014	5974014-i-challenge-you

"Sweet Rome (Sweet Home, #1.5)"	Tillie Cole	4.31	10687	1391040867s/20653654	20653654-sweet-rome

"The Trouble with Spells (Of Witches and Warlocks, #1)"	Lacey Weatherford	3.89	4142	1310116888s/10833874	10833874-the-trouble-with-spells

"The Iron Princess (Sons of the North, #2)"	Sandra Lake	3.88	68	1430272503s/23433533	23433533-the-iron-princess

"The Painted Man (Demon Cycle, #1)"	Peter V. Brett	4.26	63224	1217594228s/3322866	3322866-the-painted-man

"Witch Child (Witch Child, #1)"	Celia Rees	3.79	12126	1389898233s/803120	803120.Witch_Child

"Promise Me (Myron Bolitar, #8)"	Harlan Coben	3.95	17850	1361152177s/43924	43924.Promise_Me

"The Power (The Secret, #2)"	Rhonda Byrne	4.07	15607	1366245447s/8579016	8579016-the-power

"A Fair of the Heart (Welcome to Redemption, #1)"	Donna Marie Rogers	3.68	966	1329917369s/12012761	12012761-a-fair-of-the-heart

Riders of the Purple Sage	Zane Grey	3.68	6078	1328358884s/9459078	9459078-riders-of-the-purple-sage

"Of Neptune (The Syrena Legacy, #3)"	Anna Banks	3.84	8417	1382554164s/18525702	18525702-of-neptune

"City of Swords (Stravaganza, #6)"	Mary Hoffman	3.87	1304	1331692452s/7846209	7846209-city-of-swords

"Death Note, Vol. 9: Contact (Death Note, #9)"	Tsugumi Ohba	4.24	9929	1389681418s/13622	13622.Death_Note_Vol_9

"Drumuri (La Medeleni, #2)"	Ionel Teodoreanu	4.08	258	1326635643s/13413782	13413782-drumuri

Sundowners	Tonia Brown	4	39	1349237976s/16063213	16063213-sundowners

"Paradise Valley (Daughters of Caleb Bender, #1)"	Dale Cramer	4.21	3488	1432701181s/8642679	8642679-paradise-valley

í´ä‰åŒŒledztwo. Katar	Stanisí´ä‰åéíïéaw Lem	3.87	230	0	1360915._ledztwo_Katar

"Twisted Perfection (Rosemary Beach, #5; Perfection, #1)"	Abbi Glines	4.26	55142	1360904964s/17333880	17333880-twisted-perfection

"Once Upon a Time in the North (His Dark Materials, #0.5)"	Philip Pullman	3.77	6266	1331317426s/2225238	2225238.Once_Upon_a_Time_in_the_North

"Too Much Temptation (Brava Brothers, #1)"	Lori Foster	4.05	5445	1328033380s/763215	763215.Too_Much_Temptation

"Sophia (Vampires in America, #4)"	D.B. Reynolds	4.03	2834	1302658373s/11036713	11036713-sophia

"Drawn (Drawn, #1)"	Lilliana Anderson	3.78	2420	1398959769s/22029055	22029055-drawn

"Cult Insanity: A Memoir of Polygamy, Prophets, and Blood Atonement"	Irene Spencer	3.62	801	1442116073s/6114317	6114317-cult-insanity

"Worth Dying For (Jack Reacher, #15)"	Lee Child	4.2	47146	1356095648s/8357992	8357992-worth-dying-for

Buddenbrooks: Verfall einer Familie	Thomas Mann	4.13	12096	1170991425s/80891	80891.Buddenbrooks

"Retribution (Anna Strong Chronicles, #5)"	Jeanne C. Stein	3.89	1936	1388716989s/6313707	6313707-retribution

"All That Glitters (Landry, #3)"	V.C. Andrews	3.86	7432	1411759417s/755301	755301.All_That_Glitters

"Bob Moore: No Hero  (Bob Moore, #1)"	Tom Andry	3.71	268	1298365094s/10326890	10326890-bob-moore

"The Game (The Game is Life, #1)"	Terry Schott	3.92	3781	1358441516s/17252615	17252615-the-game

"Winter Term at Malory Towers (Malory Towers, #9)"	Pamela Cox	4.18	1043	1327317245s/6386792	6386792-winter-term-at-malory-towers

"The Death Relic (Payne & Jones, #7)"	Chris Kuzneski	3.89	1813	1332404470s/11137459	11137459-the-death-relic

"Destined for an Early Grave (Night Huntress, #4)"	Jeaniene Frost	4.35	60027	1315175949s/5604848	5604848-destined-for-an-early-grave

"Don't Monkey Around When It Comes To Saving Money! 100 Ways To Cut Cost, Save Money, And Make Money."	D. Terry	0	0	1360551357s/17347879	17347879-don-t-monkey-around-when-it-comes-to-saving-money-100-ways-to-cut-cost

"Witch Wolf (Kassandra Lyall Preternatural Investigator, #1)"	Winter Pennington	3.94	942	1261930873s/7427791	7427791-witch-wolf

"Born of Night (The League, #1)"	Sherrilyn Kenyon	4.22	19075	1440196941s/2992061	2992061-born-of-night

Holy War	Mike Bond	3.75	60	0	21536954-holy-war

"Princess Sonora and the Long Sleep (The Princess Tales, #3)"	Gail Carson Levine	3.75	6730	1347382360s/183657	183657.Princess_Sonora_and_the_Long_Sleep

"Dewitched: The Untold Story of the Evil Queen (Dewitched, #1)"	E.L. Sarnoff	3.7	321	1351880793s/15853094	15853094-dewitched

"Rilla of Ingleside (Anne of Green Gables, #8)"	L.M. Montgomery	4.14	28150	1285712722s/433533	433533.Rilla_of_Ingleside

"Sir Rowan and the Camerian Conquest (The Knights of Arrethtrae, #6)"	Chuck Black	4.35	341	1442099136s/7889691	7889691-sir-rowan-and-the-camerian-conquest

"Sacred (Sacred, #1)"	Elana K. Arnold	3.52	731	1333061438s/13533688	13533688-sacred

"Branded (The Cavanaugh Brothers, #1)"	Laura Wright	4.11	1111	1385436307s/18812351	18812351-branded

Song of Myself	Walt Whitman	4.17	8535	1348628457s/293918	293918.Song_of_Myself

"Aurian (Artefacts of Power, #1)"	Maggie Furey	3.9	2443	1388704155s/476733	476733.Aurian

"Well Now, My Pretty"	James Hadley Chase	3.69	159	1363783226s/921818	921818.Well_Now_My_Pretty

"Abhorsen (Abhorsen, #3)"	Garth Nix	4.28	80106	1401683669s/334643	334643.Abhorsen

"Trail of the Spellmans (The Spellmans, #5)"	Lisa Lutz	4.01	6809	1329960906s/12166282	12166282-trail-of-the-spellmans

"Blade of Fortriu (The Bridei Chronicles, #2)"	Juliet Marillier	4.07	4929	1442546001s/13923	13923.Blade_of_Fortriu

"Darkness Splintered (Dark Angels, #6)"	Keri Arthur	4.17	1915	1371772496s/16144868	16144868-darkness-splintered

"Wrath of the Bloodeye (The Last Apprentice / Wardstone Chronicles, #5)"	Joseph Delaney	4.19	10109	1441430112s/2899121	2899121-wrath-of-the-bloodeye

"Bad Chili (Hap and Leonard, #4)"	Joe R. Lansdale	4.05	1923	1386749135s/102132	102132.Bad_Chili

Për mbrojtjen e atdheut	Foqion Postoli	5	1	0	23600175-p-r-mbrojtjen-e-atdheut

christian faith and practice in the experience of the society of friends	london yearly meeting	4.5	8	0	2039933.christian_faith_and_practice_in_the_experience_of_the_society_of_friends

baba sahiba	Ashfaq Ahmed	4.49	128	1318709701s/12884766	12884766-baba-sahiba

Retread Shop	T. Jackson King	3.77	75	1357092250s/17202672	17202672-retread-shop

"Dash & Lily's Book of Dares (Dash & Lily, #1)"	Rachel Cohn	3.84	56578	1327874609s/7741325	7741325-dash-lily-s-book-of-dares

"Cut & Run (Cut & Run, #1)"	Madeleine Urban	4.1	14740	1327894486s/5199022	5199022-cut-run

"Killer (Stalker, #0.5)"	Clarissa Wild	3.84	701	1435088741s/25734623	25734623-killer

"No Place for a Lady (Heart of the West, #1)"	Maggie Brendan	3.8	3499	1347963269s/3945400	3945400-no-place-for-a-lady

"Prophecy: Dark Moon Rising (Vampires Realm, #3)"	Felicity Heaton	4.34	772	1215356890s/3661373	3661373-prophecy

"Legend (Legend, #1)"	Marie Lu	4.2	261217	1386781154s/15753977	15753977-legend

"Blue Shoes and Happiness (No. 1 Ladies' Detective Agency, #7)"	Alexander McCall Smith	4.06	20047	1388226464s/28184	28184.Blue_Shoes_and_Happiness

"Berrr's Vow (Zorn Warriors, #4)"	Laurann Dohner	4.14	5215	1286858549s/9495160	9495160-berrr-s-vow

"Starbridge (Starbridge, #1)"	A.C. Crispin	3.88	328	1327217531s/968330	968330.Starbridge

"The Candlestone (Dragons in Our Midst, #2)"	Bryan Davis	4.12	2979	1437316084s/750609	750609.The_Candlestone

"Surprises According to Humphrey (According to Humphrey, #4)"	Betty G. Birney	4.21	784	1348665437s/2371074	2371074.Surprises_According_to_Humphrey

"The Carousel (The Locket, #3)"	Richard Paul Evans	4.02	2881	1440742492s/199795	199795.The_Carousel

"The Brega Path (Mithgar, #13; The Silver Call, #2)"	Dennis L. McKiernan	3.92	754	1297508154s/554770	554770.The_Brega_Path

"Anatomy of a War: Vietnam, the United States, and the Modern Historical Experience"	Gabriel Kolko	3.98	43	1328752365s/1197752	1197752.Anatomy_of_a_War

"Summer of My German Soldier (Summer of My German Soldier, #1)"	Bette Greene	3.65	13090	1166975959s/18580	18580.Summer_of_My_German_Soldier

Last Song Before Night	Ilana C. Myer	3.55	416	1432245329s/23704941	23704941-last-song-before-night

"Hell's Ink (Forever Inked, #2)"	Nicole Reed	4.18	587	1424140723s/24637539	24637539-hell-s-ink

"Destroy Me (Obsession, #1-3)"	Laura Bailey	3.25	686	1393968225s/20983026	20983026-destroy-me

"Tempted (House of Night, #6)"	P.C. Cast	3.96	128405	1408633041s/6262365	6262365-tempted

Memory And Identity: Personal Reflections	Pope John Paul II	3.93	216	1408925055s/1177434	1177434.Memory_And_Identity

"Twisted Together (Monsters in the Dark, #3)"	Pepper Winters	4.37	7138	1387550441s/19015729	19015729-twisted-together

"Unhinged (Splintered, #2)"	A.G. Howard	4.28	12810	1366994000s/17449197	17449197-unhinged

Christmas Jars	Jason F. Wright	3.97	9698	1414559938s/923935	923935.Christmas_Jars

"Lawless (King, #3)"	T.M. Frazier	4.39	6258	1441396911s/25756072	25756072-lawless

"The Wire In The Blood (Tony Hill & Carol Jordan, #2)"	Val McDermid	4.2	8401	1311976651s/91480	91480.The_Wire_In_The_Blood

"Hunter's Moon (Kate Shugak, #9)"	Dana Stabenow	4.19	1928	1351456971s/398477	398477.Hunter_s_Moon

"In the Woods (Dublin Murder Squad, #1)"	Tana French	3.73	158516	1348442606s/237209	237209.In_the_Woods

"Panteíén (Memorias de Idhí´íéí‚én, #3)"	Laura Gallego Garcí´íí‚éa	4.04	4472	1335404476s/1099260	1099260.Pante_n

"Dom Wars: Round Six (Dom Wars, #6)"	Lucian Bane	4.26	600	1417028443s/22912730	22912730-dom-wars

Friend Is Not a Verb	Daniel Ehrenhaft	3.14	333	1257815232s/7091475	7091475-friend-is-not-a-verb

"Good in Bed (Cannie Shapiro, #1)"	Jennifer Weiner	3.69	235183	1327936464s/14748	14748.Good_in_Bed

"Through a Glass, Darkly"	Jostein Gaarder	3.78	4596	1167711294s/25405	25405.Through_a_Glass_Darkly

"The Doors of His Face, the Lamps of His Mouth"	Roger Zelazny	4.07	2948	1422062944s/13824	13824.The_Doors_of_His_Face_the_Lamps_of_His_Mouth

"Time Untime (Dark-Hunter #21; Hellchaser, #4; Were-Hunter, #7)"	Sherrilyn Kenyon	4.11	12541	1317313774s/12077553	12077553-time-untime

"The Vile Village (A Series of Unfortunate Events, #7)"	Lemony Snicket	3.91	82938	1352066958s/150037	150037.The_Vile_Village

My Sister Lives on the Mantelpiece	Annabel Pitcher	4.02	7654	1327538990s/9429895	9429895-my-sister-lives-on-the-mantelpiece

"Gansett After Dark (The McCarthys of Gansett Island, #11)"	Marie Force	4.39	2411	1397269600s/21897817	21897817-gansett-after-dark

"Beautiful Ink (Forever Inked, #1)"	Nicole Reed	4.17	4457	1398534235s/20959438	20959438-beautiful-ink

"Prophet, Volume 2: Brothers"	Brandon Graham	4.09	750	1381312433s/17742014	17742014-prophet-volume-2

"Means of Ascent (The Years of Lyndon Johnson, #2)"	Robert A. Caro	4.38	7592	1386924464s/208324	208324.Means_of_Ascent

"Wayfaring Stranger (Weldon Holland, #1)"	James Lee Burke	4.04	3494	1427161153s/23569767	23569767-wayfaring-stranger

Chinese Whispers	Marisa Mackle	3.25	83	1408929619s/1455558	1455558.Chinese_Whispers

"Die Herren von Winterfell (Das Lied von Eis und Feuer, #1)"	George R.R. Martin	4.26	6693	1327145994s/8341706	8341706-die-herren-von-winterfell

"Fated (Dark Protectors, #1)"	Rebecca Zanetti	3.95	7050	1280537841s/8686057	8686057-fated

"Darkspell (Deverry, #2)"	Katharine Kerr	4.01	7437	1251260273s/438190	438190.Darkspell

í´äóæŒŒudo u Poskokovoj Dragi	Ante Tomií´äóæéíïŒ	4.26	577	1260892609s/7327562	7327562-udo-u-poskokovoj-dragi

"Out of the Silent Planet / Perelandra / That Hideous Strength (Space Trilogy, #1-3)"	C.S. Lewis	4.09	6597	1386924691s/30628	30628.Out_of_the_Silent_Planet_Perelandra_That_Hideous_Strength

"The Soldiers of Halla (Pendragon, #10)"	D.J. MacHale	4.27	17854	1348127337s/4415692	4415692-the-soldiers-of-halla

"Entangled (Evolve, #2.5)"	S.E. Hall	4.27	3207	1383198313s/18669536	18669536-entangled

"Dark Heir (Jane Yellowrock, #9)"	Faith Hunter	4.29	3988	1411332292s/22584974	22584974-dark-heir

"Le clan des MacLaren (Celtic Nights, #1)"	Susan King	3.67	413	1355308752s/16457571	16457571-le-clan-des-maclaren

"The Boy in the Smoke (Shades of London, #0.5)"	Maureen Johnson	4.14	1079	1392993034s/18811623	18811623-the-boy-in-the-smoke

"The Revenge of the Dwarves (The Dwarves, #3)"	Markus Heitz	3.95	2390	1442804753s/11060837	11060837-the-revenge-of-the-dwarves

"The Lost Queen (Faerie Path, #2)"	Allan Frewin Jones	3.83	4537	1442849604s/501910	501910.The_Lost_Queen

An American Childhood	Annie Dillard	3.93	6286	1382557497s/12528	12528.An_American_Childhood

Fred and Lydia Take London By Storm	Marie Lawrence	5	6	1327791470s/7319166	7319166-fred-and-lydia-take-london-by-storm

"The Sword of Waters (The Shield, Sword, and Crown, #2)"	Hilari Bell	3.97	655	1388607716s/3002310	3002310-the-sword-of-waters

"How to Betray a Dragon's Hero (How to Train Your Dragon, #11)"	Cressida Cowell	4.51	1534	1369156957s/17368237	17368237-how-to-betray-a-dragon-s-hero

The Smoke Jumper	Nicholas Evans	4.03	23613	1403193693s/9282	9282.The_Smoke_Jumper

Perguntas-me?	Manuel Alves	3.74	23	1363810217s/17664863	17664863-perguntas-me

Here on Earth	Alice Hoffman	3.67	36587	1388299278s/5159	5159.Here_on_Earth

"Kontesa Nera (Grií´äóæí‚Œka vjeí´ä‰åí‚Œtica, #2)"	Marija Jurií´äóæéíïŒ Zagorka	4.58	718	1302189363s/7989582	7989582-kontesa-nera

The Love Knot	Elizabeth Chadwick	4.01	861	1328533180s/1306847	1306847.The_Love_Knot

"Kingdom Hearts, Vol. 2 (Kingdom Hearts, #2)"	Shiro Amano	4.1	1558	1327296100s/231916	231916.Kingdom_Hearts_Vol_2

"Dear Pen Pal (The Mother-Daughter Book Club, #3)"	Heather Vogel Frederick	4.31	4742	1388240480s/6517357	6517357-dear-pen-pal

"Deathless (Leningrad Diptych, #1)"	Catherynne M. Valente	4.1	8140	1316635864s/8694389	8694389-deathless

"Total Eclipse (Weather Warden, #9)"	Rachel Caine	4.09	3714	1265266930s/7048787	7048787-total-eclipse

"The Vampire King (The Horn King, #3)"	Brae Wyckoff	4.93	14	1436560315s/18069284	18069284-the-vampire-king

"Stolen ( The Nightshade Cases, #3)"	Patti Larsen	4.5	10	1403711234s/22587076	22587076-stolen

"The Lost World (Jurassic Park, #2)"	Michael Crichton	3.69	82434	1386864575s/8650	8650.The_Lost_World

"Penitence (Heavenly, #2)"	Jennifer Laurens	4.07	1078	1388453596s/7933894	7933894-penitence

"Lost in a Good Book (Thursday Next, #2)"	Jasper Fforde	4.13	38336	1419889476s/27000	27000.Lost_in_a_Good_Book

"Blood Games (Chicagoland Vampires, #10)"	Chloe Neill	4.23	6748	1384490043s/12958049	12958049-blood-games

"Portrait in Death (In Death, #16)"	J.D. Robb	4.36	24076	1414957978s/268604	268604.Portrait_in_Death

"Dead Reckoning (Sookie Stackhouse, #11)"	Charlaine Harris	3.75	99329	1357679465s/7981206	7981206-dead-reckoning

"The Race Beat: The Press, the Civil Rights Struggle, and the Awakening of a Nation"	Gene Roberts	4.17	920	1320445224s/108422	108422.The_Race_Beat

"Undefeated (Fighter Erotic Romance, #1)"	Scott Hildreth	3.74	2472	1388886457s/20439619	20439619-undefeated

"Faking It (Losing It, #2)"	Cora Carmack	3.97	26182	1360560023s/16172634	16172634-faking-it

"Silent Truth (B.A.D. Agency, #4)"	Sherrilyn Kenyon	4.13	2336	1388272034s/6606300	6606300-silent-truth

"Nosso Lar  (A Vida no Mundo Espiritual, #1)"	Francisco Cí´íí‚Œ¢ndido Xavier	4.45	538	1373942488s/3741180	3741180-nosso-lar

"Thinking Strategically: The Competitive Edge in Business, Politics, and Everyday Life"	Avinash K. Dixit	3.93	1480	1347324446s/103592	103592.Thinking_Strategically

"The Short Second Life of Bree Tanner (Twilight, #3.5)"	Stephenie Meyer	3.52	149370	1274335680s/7937462	7937462-the-short-second-life-of-bree-tanner

"The Saint (The Original Sinners: White Years, #1)"	Tiffany Reisz	4.6	4643	1396028000s/16117368	16117368-the-saint

"Tolong Aku, Dong"	Melina Marchetta	3.96	23829	1206956674s/3140592	3140592-tolong-aku-dong

The God Hater: Discovering Life After Death	Rebecca Dinsmore	4.38	8	1331907589s/13548222	13548222-the-god-hater

"Mortal Prey (Lucas Davenport, #13)"	John Sandford	4.18	10842	1421292490s/85310	85310.Mortal_Prey

"Bio Rescue (Bio Rescue, #1)"	S.L. Viehl	3.66	503	1309210605s/1056181	1056181.Bio_Rescue

"Enchantress (Sisters of Isis, #3)"	Lynne Ewing	3.84	688	1441595770s/1193817	1193817.Enchantress

"Their Virgin Captive (Masters of Ménage, #1)"	Shayla Black	3.82	9222	1396844717s/12349215	12349215-their-virgin-captive

"Hannah, Mable, and the Moving Van"	Darlene Weinbrenner	5	2	1348377954s/10673164	10673164-hannah-mable-and-the-moving-van

"Corralled (Blacktop Cowboys, #1)"	Lorelei James	3.96	5481	1440803811s/7054332	7054332-corralled

"Scarlet & Jason : When the destiny unites us ( Scarlet & Jason ,#1)"	Pet Torres	5	3	1362267711s/17456010	17456010-scarlet-jason

"Careless in Red (Inspector Lynley, #15)"	Elizabeth  George	3.89	10307	1433877606s/2017717	2017717.Careless_in_Red

Tuf Voyaging	George R.R. Martin	4.06	5283	1178248788s/776212	776212.Tuf_Voyaging

"Generation Dead (Generation Dead, #1)"	Daniel Waters	3.6	11234	1325271891s/3157877	3157877-generation-dead

"Natural Law (Nature of Desire, #2)"	Joey W. Hill	4.08	3168	1269136741s/1208966	1208966.Natural_Law

"The Urth of the New Sun (The Book of the New Sun, #5)"	Gene Wolfe	3.97	3634	1456756912s/60215	60215.The_Urth_of_the_New_Sun

Do You Take This Woman?	R.M. Johnson	4.04	299	1174323229s/380055	380055.Do_You_Take_This_Woman_

Red	Kim Jones	4.12	446	1415663342s/23500406	23500406-red

"Anybody Out There? (Walsh Family, #4)"	Marian Keyes	3.9	41457	1358594290s/165030	165030.Anybody_Out_There_

"Carswell's Guide to Being Lucky (The Lunar Chronicles, #3.1)"	Marissa Meyer	4.02	3801	1406976928s/20813789	20813789-carswell-s-guide-to-being-lucky

"Roses in Moonlight (MacLeod, #9; de Piaget/MacLeod, #19)"	Lynn Kurland	4.08	782	1354893720s/15985376	15985376-roses-in-moonlight

"The Celestine Prophecy (Celestine Prophecy, #1)"	James Redfield	3.58	71733	1341360412s/13103	13103.The_Celestine_Prophecy

"Twelve Sharp (Stephanie Plum, #12)"	Janet Evanovich	4.13	72760	1316727699s/3507	3507.Twelve_Sharp

Wolf Whistle	Lewis Nordan	4.01	719	1328326733s/6588092	6588092-wolf-whistle

"With a Single Spell (Ethshar, #2)"	Lawrence Watt-Evans	4.04	1413	1347796608s/320216	320216.With_a_Single_Spell

Emotions Unplugged	Vishal Anand	4.12	52	1405199282s/22713513	22713513-emotions-unplugged

"The Sky Phantom (Nancy Drew Mystery Stories, #53)"	Carolyn Keene	3.8	2522	1459460427s/862018	862018.The_Sky_Phantom

"Highland Wolf Pact (Highland Wolf Pact, #1)"	Selena Kitt	3.67	1580	1410923443s/23235530	23235530-highland-wolf-pact

"Marmalade Boy, Vol. 1 (Marmalade Boy, #1)"	Wataru Yoshizumi	3.93	8579	1372360949s/780769	780769.Marmalade_Boy_Vol_1

"Consolation (The Consolation Duet, #1)"	Corinne Michaels	4.36	10171	1446648836s/23270403	23270403-consolation

"Inhuman (Fetch, #1)"	Kat Falls	4.1	4507	1370659655s/13517617	13517617-inhuman

"As I Fade (One Breath at a Time, #1)"	Leilani Bennett	3.46	41	1379346720s/18499908	18499908-as-i-fade

"Aspho Fields (Gears of War, #1)"	Karen Traviss	4.08	2349	1320462088s/4929272	4929272-aspho-fields

"Malevolence (Legacy of Kilkenny, #2)"	Devyn Dawson	4.22	185	1329345098s/13486788	13486788-malevolence

"Stealing Kathryn (Gatherers, #2)"	Jacquelyn Frank	3.97	1783	1262381202s/6953567	6953567-stealing-kathryn

"The Diviners (The Diviners, #1)"	Libba Bray	3.96	41009	1378475184s/17899351	17899351-the-diviners

"The Rocker That Loves Me (The Rocker, #4)"	Terri Anne Browning	4.3	7047	1373642399s/18171039	18171039-the-rocker-that-loves-me

"Kiss of Death (The Morganville Vampires, #8)"	Rachel Caine	4.22	33515	1270564957s/7091713	7091713-kiss-of-death
